PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
30133,2,N/A,b'2015-03-04T13:10:32.617',N/A,30116,N/A,b'5',N/A,b'17',b'2016-11-25T09:11:31.100',N/A,b'2938',N/A
30134,2,N/A,b'2015-03-04T13:35:39.520',N/A,29663,N/A,b'3',N/A,b'11',b'2015-03-04T13:41:07.140',N/A,b'740',N/A
30139,1,N/A,b'2015-03-04T16:56:41.887',b'1',N/A,b'Telomere and its effect on aging',b'1',b'72',b'3',b'2015-03-04T17:27:22.397',N/A,b'14757',N/A
30141,2,N/A,b'2015-03-04T17:15:47.377',N/A,30139,N/A,b'0',N/A,b'4',b'2015-03-04T17:27:22.397',N/A,b'740',N/A
30142,1,b'30150',b'2015-03-04T17:46:58.027',b'1',N/A,"b'meaning of the ""reads"" keyword in terms of RNA-seq or next generation sequencing'",b'0',b'15354',b'6',b'2015-03-04T20:35:00.170',N/A,b'14759',N/A
30145,1,b'30146',b'2015-03-04T18:15:16.557',b'4',N/A,b'Explanation of the meaning of high-throughput',b'2',b'15012',b'5',b'2017-04-23T15:59:05.777',N/A,b'14759',N/A
30146,2,N/A,b'2015-03-04T18:26:49.380',N/A,30145,N/A,b'6',N/A,b'5',b'2015-03-05T14:29:41.510',N/A,b'14629',N/A
30149,2,N/A,b'2015-03-04T20:15:20.467',N/A,30145,N/A,b'0',N/A,b'5',b'2015-03-04T20:40:26.950',N/A,b'3340',N/A
30150,2,N/A,b'2015-03-04T20:35:00.170',N/A,30142,N/A,b'0',N/A,b'6',b'2015-03-04T20:35:00.170',N/A,b'3340',N/A
30151,1,N/A,b'2015-03-04T21:46:16.513',b'1',N/A,b'Layman definition of genetic polymorphism?',b'2',b'327',b'0',b'2015-09-19T05:56:21.363',N/A,b'8279',N/A
30155,1,b'30171',b'2015-03-05T02:50:28.790',b'2',N/A,b'Why mutations in genes involved in general processes like DNA repair increase the risk of developing specific types of cancer?',b'0',b'150',b'5',b'2016-03-25T08:39:28.660',N/A,b'14630',N/A
30158,1,N/A,b'2015-03-05T04:07:02.153',b'0',N/A,b'Stable transfection',b'4',b'26',b'0',b'2015-03-05T04:15:50.287',N/A,b'13496',N/A
30159,1,N/A,b'2015-03-05T05:20:51.650',b'1',N/A,b'What sort of assay could be used to identify mutants with mutator phenotype?',b'2',b'67',b'1',b'2015-03-05T11:53:13.113',N/A,b'14630',b'2015-03-09T12:54:23.280'
30160,2,N/A,b'2015-03-05T05:41:58.383',N/A,30155,N/A,b'0',N/A,b'2',b'2016-03-25T08:39:28.660',N/A,b'3340',N/A
30161,2,N/A,b'2015-03-05T06:08:41.770',N/A,30159,N/A,b'0',N/A,b'1',b'2015-03-05T06:08:41.770',N/A,b'13072',N/A
30171,2,N/A,b'2015-03-05T16:30:10.733',N/A,30155,N/A,b'10',N/A,b'3',b'2015-12-25T00:23:43.993',N/A,b'14587',N/A
30177,1,N/A,b'2015-03-05T19:13:14.173',b'1',N/A,b'How to predict the top microRNAs that bind to 3`UTR of a specific gene',b'0',b'69',b'0',b'2015-03-05T20:30:47.070',N/A,b'14786',b'2015-03-07T01:24:25.107'
30179,2,N/A,b'2015-03-05T20:30:47.070',N/A,30177,N/A,b'0',N/A,b'0',b'2015-03-05T20:30:47.070',N/A,b'9523',N/A
30196,1,b'30197',b'2015-03-06T07:20:39.590',b'1',N/A,b'What are host cellular factors?',b'0',b'38',b'2',b'2015-03-06T07:39:48.030',N/A,b'8835',N/A
30197,2,N/A,b'2015-03-06T07:39:48.030',N/A,30196,N/A,b'0',N/A,b'3',b'2015-03-06T07:39:48.030',N/A,b'5144',N/A
30200,1,N/A,b'2015-03-06T14:01:17.387',b'0',N/A,"b'How to explain Genome, Genes, RNA and protein in one figure to non-biologist?'",b'5',b'102',b'3',b'2015-03-06T14:08:36.283',N/A,b'359',N/A
30203,1,b'30232',b'2015-03-06T21:07:16.607',b'2',N/A,b'How does optogenetics work?',b'5',b'2646',b'5',b'2015-03-09T13:41:15.760',b'0',b'6136',N/A
30218,1,b'30268',b'2015-03-07T20:50:30.267',b'2',N/A,b'The meaning of RNA-seq data',b'1',b'513',b'5',b'2015-03-09T14:24:09.643',N/A,b'14759',N/A
30219,1,N/A,b'2015-03-07T23:42:27.087',b'1',N/A,b'MTHFR recessive alleles and B-vitamins',b'0',b'95',b'2',b'2015-06-15T10:22:44.607',N/A,b'14824',N/A
30220,1,N/A,b'2015-03-08T06:35:29.213',b'2',N/A,"b""Name two reasons why it is impossible to determine a gene's nucleotide sequence from the amino acid sequence of the polypeptide""",b'4',b'259',b'4',b'2015-03-12T04:43:36.200',N/A,b'12876',N/A
30221,2,N/A,b'2015-03-08T07:14:23.500',N/A,30220,N/A,b'0',N/A,b'8',b'2015-03-08T07:14:23.500',N/A,b'10456',N/A
30224,2,N/A,b'2015-03-08T07:38:29.970',N/A,30218,N/A,b'2',N/A,b'2',b'2015-03-08T07:38:29.970',N/A,b'10456',N/A
30227,1,N/A,b'2015-03-08T09:19:31.897',b'2',N/A,b'Can all biological processes be understood as computations and studied as such?',b'1',b'196',b'2',b'2015-03-08T20:37:05.187',b'2',b'14828',b'2015-03-08T15:29:08.473'
30230,2,N/A,b'2015-03-08T10:54:09.383',N/A,30227,N/A,b'0',N/A,b'4',b'2015-03-08T20:37:05.187',N/A,b'13187',N/A
30231,2,N/A,b'2015-03-08T10:56:55.703',N/A,30227,N/A,b'0',N/A,b'1',b'2015-03-08T11:24:16.383',N/A,b'14830',N/A
30232,2,N/A,b'2015-03-08T11:24:04.790',N/A,30203,N/A,b'5',N/A,b'3',b'2015-03-09T12:17:01.150',N/A,b'9943',N/A
30237,1,N/A,b'2015-03-08T14:33:35.453',b'0',N/A,b'Which data format for mRNA expression matrix is necessary to run pathway analysis with Paradigm?',b'0',b'51',b'1',b'2015-03-10T14:18:56.877',b'1',b'3466',N/A
30239,1,b'30248',b'2015-03-08T16:09:56.270',b'1',N/A,b'Protein PTM site prediction',b'0',b'137',b'2',b'2015-03-08T20:53:24.927',N/A,b'3657',N/A
30240,1,N/A,b'2015-03-08T16:32:54.677',b'3',N/A,b'How do we know if the folding@home project results are right?',b'2',b'509',b'10',b'2017-02-27T04:43:19.553',N/A,b'14833',N/A
30244,2,N/A,b'2015-03-08T17:41:05.540',N/A,30240,N/A,b'5',N/A,b'6',b'2015-03-08T23:28:27.147',N/A,b'6307',N/A
30248,2,N/A,b'2015-03-08T20:53:24.927',N/A,30239,N/A,b'0',N/A,b'3',b'2015-03-08T20:53:24.927',N/A,b'5144',N/A
30251,2,N/A,b'2015-03-08T23:07:22.163',N/A,30240,N/A,b'2',N/A,b'1',b'2015-03-08T23:07:22.163',N/A,b'14698',N/A
30262,1,N/A,b'2015-03-09T11:14:15.187',b'3',N/A,b'Do animals other than humans have different blood types?',b'0',b'6095',b'20',b'2018-01-05T13:09:40.443',N/A,b'14843',N/A
30266,2,N/A,b'2015-03-09T13:34:33.593',N/A,30203,N/A,b'0',N/A,b'2',b'2015-03-09T13:41:15.760',N/A,b'3340',N/A
30268,2,N/A,b'2015-03-09T14:24:09.643',N/A,30218,N/A,b'1',N/A,b'6',b'2015-03-09T14:24:09.643',N/A,b'14849',N/A
30271,2,N/A,b'2015-03-09T16:04:37.130',N/A,30262,N/A,b'0',N/A,b'1',b'2015-03-09T16:04:37.130',N/A,b'14629',N/A
30272,2,N/A,b'2015-03-09T16:06:33.937',N/A,30262,N/A,b'1',N/A,b'4',b'2016-03-21T20:03:07.920',N/A,b'10104',N/A
30276,1,b'30278',b'2015-03-10T03:37:55.403',b'1',N/A,b'Why do some bacteria have most genes on the leading strand of the genome?',b'0',b'1190',b'6',b'2017-01-04T04:05:52.663',N/A,b'14630',N/A
30278,2,N/A,b'2015-03-10T04:27:29.417',N/A,30276,N/A,b'2',N/A,b'8',b'2017-01-04T04:05:52.663',N/A,b'13072',N/A
30296,2,N/A,b'2015-03-10T14:09:41.217',N/A,30220,N/A,b'2',N/A,b'1',b'2015-03-12T04:43:36.200',N/A,b'13346',N/A
30318,1,b'30322',b'2015-03-11T03:57:44.503',b'1',N/A,b'Nomenclature of genes and proteins',b'1',b'985',b'4',b'2015-03-21T18:33:23.573',N/A,b'8835',N/A
30322,2,N/A,b'2015-03-11T05:03:16.737',N/A,30318,N/A,b'0',N/A,b'5',b'2015-03-21T18:27:37.267',N/A,b'14826',N/A
30329,1,N/A,b'2015-03-11T10:18:14.130',b'1',N/A,b'RNA-Polymerase III transcribed genes',b'0',b'47',b'1',b'2015-03-11T14:00:55.420',N/A,b'14879',N/A
30334,2,N/A,b'2015-03-11T13:04:08.287',N/A,30329,N/A,b'0',N/A,b'1',b'2015-03-11T14:00:55.420',N/A,b'3340',N/A
30335,1,b'30341',b'2015-03-11T14:10:48.127',b'1',N/A,"b'What are microRNA, siRNA and antisense RNA?'",b'6',b'4924',b'2',b'2015-03-11T15:07:44.350',N/A,b'6136',N/A
30336,1,b'30339',b'2015-03-11T14:16:17.603',b'2',N/A,b'How does alternative splicing work?',b'3',b'362',b'3',b'2017-11-05T21:36:16.180',N/A,b'6136',N/A
30337,1,b'30338',b'2015-03-11T14:26:23.250',b'1',N/A,b'Can human mRNA be translated in vitro by prokaryotes?',b'0',b'284',b'5',b'2015-03-11T14:38:03.790',b'1',b'6576',N/A
30338,2,N/A,b'2015-03-11T14:38:03.790',N/A,30337,N/A,b'0',N/A,b'4',b'2015-03-11T14:38:03.790',N/A,b'5144',N/A
30339,2,N/A,b'2015-03-11T14:48:21.947',N/A,30336,N/A,b'6',N/A,b'3',b'2015-03-11T15:15:44.500',N/A,b'10430',N/A
30340,1,b'30348',b'2015-03-11T14:53:41.267',b'1',N/A,b'DNA sequencing problem',b'1',b'485',b'4',b'2015-03-11T18:41:19.120',b'1',b'6576',N/A
30341,2,N/A,b'2015-03-11T15:07:44.350',N/A,30335,N/A,b'3',N/A,b'3',b'2015-03-11T15:07:44.350',N/A,b'10430',N/A
30342,1,b'30344',b'2015-03-11T15:51:31.190',b'1',N/A,b'Doubt on genomic code for nucleosome positioning?',b'3',b'145',b'5',b'2015-03-12T09:13:03.527',N/A,b'5669',N/A
30344,2,N/A,b'2015-03-11T17:31:08.987',N/A,30342,N/A,b'9',N/A,b'4',b'2015-03-12T09:13:03.527',N/A,b'3340',N/A
30348,2,N/A,b'2015-03-11T18:18:17.497',N/A,30340,N/A,b'2',N/A,b'5',b'2015-03-11T18:41:19.120',N/A,b'14735',N/A
30351,1,b'30658',b'2015-03-11T19:23:25.413',b'1',N/A,b'RNA migrating slower than DNA on Formaldehyde Gel?',b'17',b'1369',b'9',b'2015-03-22T21:26:28.470',b'1',b'3971',N/A
30370,1,b'30373',b'2015-03-11T23:55:35.823',b'3',N/A,"b'Mechanism by which $lacI^{d}$ is a dominant mutation, impairing the function of normal copies of the Lac Repressor'",b'2',b'816',b'7',b'2015-03-17T18:36:35.627',N/A,b'14630',N/A
30371,1,N/A,b'2015-03-12T00:21:56.310',b'2',N/A,b'How would you effect bulk DNA gene therapy for a human?',b'9',b'219',b'6',b'2017-08-04T18:08:22.860',b'2',b'13238',N/A
30373,2,N/A,b'2015-03-12T01:07:41.067',N/A,30370,N/A,b'0',N/A,b'4',b'2015-03-12T01:14:11.690',N/A,b'14826',N/A
30381,1,b'30393',b'2015-03-12T03:36:35.007',b'1',N/A,b'How to correlate the pattern by which CAP activator from E.coli binds to DNA and its mechanism of action?',b'1',b'57',b'1',b'2015-03-12T14:16:45.790',N/A,b'14630',N/A
30392,2,N/A,b'2015-03-12T13:48:30.420',N/A,25913,N/A,b'0',N/A,b'1',b'2015-03-12T14:27:47.977',N/A,b'3971',N/A
30393,2,N/A,b'2015-03-12T14:16:45.790',N/A,30381,N/A,b'0',N/A,b'0',b'2015-03-12T14:16:45.790',N/A,b'14735',N/A
30394,2,N/A,b'2015-03-12T15:35:03.937',N/A,30371,N/A,b'5',N/A,b'3',b'2015-03-12T15:35:03.937',N/A,b'13310',N/A
30403,1,b'30961',b'2015-03-12T21:20:12.023',b'2',N/A,b'Help with STRING database data',b'0',b'255',b'5',b'2015-04-01T07:45:12.940',b'0',b'14902',N/A
30404,1,b'30509',b'2015-03-12T21:29:12.107',b'1',N/A,b'What sample sizes are ideal for carrying out Bayesian Skyline Plots?',b'2',b'548',b'8',b'2015-03-17T13:24:11.837',b'1',b'18932',N/A
30416,1,N/A,b'2015-03-13T04:17:04.827',b'1',N/A,"b'""Enhancers"" of enhancers?'",b'6',b'99',b'6',b'2015-04-15T21:02:52.703',N/A,b'14826',N/A
30417,1,b'30423',b'2015-03-13T04:30:38.400',b'1',N/A,b'Do DNA repressors exist?',b'3',b'120',b'7',b'2015-03-13T09:43:03.740',N/A,b'14826',N/A
30422,1,b'30501',b'2015-03-13T09:38:04.587',b'1',N/A,b'What are genome wide functional linkages?',b'3',b'174',b'1',b'2015-03-17T15:29:20.280',b'1',b'8835',N/A
30423,2,N/A,b'2015-03-13T09:43:03.740',N/A,30417,N/A,b'1',N/A,b'9',b'2015-03-13T09:43:03.740',N/A,b'5144',N/A
30449,1,N/A,b'2015-03-15T01:21:41.407',b'0',N/A,b'Are there any de-novo genome assembly programs for HADOOP?',b'1',b'162',b'4',b'2015-11-02T14:55:29.627',b'0',b'14735',N/A
30450,1,N/A,b'2015-03-15T07:43:35.983',b'3',N/A,b'How can I align more than 2 sequences locally?',b'0',b'1068',b'9',b'2015-03-18T11:19:11.617',b'1',N/A,N/A
30451,2,N/A,b'2015-03-15T08:44:12.577',N/A,30450,N/A,b'1',N/A,b'1',b'2015-03-15T08:44:12.577',N/A,b'14932',N/A
30453,2,N/A,b'2015-03-15T09:42:54.570',N/A,30450,N/A,b'4',N/A,b'1',b'2015-03-15T10:18:05.563',N/A,b'14735',N/A
30460,1,N/A,b'2015-03-15T14:50:02.697',b'0',N/A,b'CRISPR Knock in',b'0',b'98',b'2',b'2016-12-30T13:41:43.203',N/A,b'3657',N/A
30462,2,N/A,b'2015-03-15T17:10:54.260',N/A,30370,N/A,b'0',N/A,b'2',b'2015-03-15T17:10:54.260',N/A,b'14942',N/A
30478,2,N/A,b'2015-03-16T08:38:38.190',N/A,30450,N/A,b'5',N/A,b'3',b'2015-03-16T08:38:38.190',N/A,b'3340',N/A
30501,2,N/A,b'2015-03-17T09:14:56.217',N/A,30422,N/A,b'0',N/A,b'3',b'2015-03-17T15:29:20.280',N/A,b'6511',N/A
30503,1,N/A,b'2015-03-17T09:59:13.180',b'0',N/A,b'Is there a database of known riboswitches?',b'0',b'335',b'3',b'2015-03-17T09:59:13.180',b'1',b'14541',N/A
30509,2,N/A,b'2015-03-17T13:24:11.837',N/A,30404,N/A,b'0',N/A,b'1',b'2015-03-17T13:24:11.837',N/A,b'14735',N/A
30510,1,N/A,b'2015-03-17T13:35:02.870',b'0',N/A,b'Immediate Early Genes during sleep',b'3',b'38',b'1',b'2015-03-17T13:35:02.870',N/A,b'14975',N/A
30516,2,N/A,b'2015-03-17T18:29:34.260',N/A,30370,N/A,b'0',N/A,b'0',b'2015-03-17T18:29:34.260',N/A,b'14946',N/A
30536,1,b'30537',b'2015-03-18T12:13:48.700',b'1',N/A,b'Comparing gene expression levels between control and disease at different time points',b'0',b'170',b'2',b'2015-03-19T17:11:59.147',N/A,b'4622',N/A
30537,2,N/A,b'2015-03-18T12:52:11.677',N/A,30536,N/A,b'0',N/A,b'2',b'2015-03-18T12:52:11.677',N/A,b'3340',N/A
30540,1,N/A,b'2015-03-18T15:44:55.463',b'2',N/A,b'Barr body Giemsa staining',b'2',b'1540',b'0',b'2020-04-18T21:01:15.133',N/A,b'14855',N/A
30557,1,N/A,b'2015-03-19T06:11:41.497',b'4',N/A,b'Why does autosomal trisomy have more adverse effects than sex choromosome monosomy or trisomy?',b'1',b'14365',b'3',b'2018-06-26T05:29:32.047',N/A,b'14855',N/A
30558,2,N/A,b'2015-03-19T06:20:11.510',N/A,30240,N/A,b'0',N/A,b'2',b'2015-03-19T06:20:11.510',N/A,b'9731',N/A
30585,2,N/A,b'2015-03-19T23:12:40.900',N/A,30557,N/A,b'3',N/A,b'0',b'2015-03-19T23:12:40.900',N/A,b'14946',N/A
30588,1,b'30592',b'2015-03-20T00:58:27.657',b'2',N/A,b'Can molecular genetics make a boolean variable from a continuous variable?',b'0',b'175',b'6',b'2015-03-20T11:33:40.067',b'2',b'4108',N/A
30589,2,N/A,b'2015-03-20T01:11:23.743',N/A,30557,N/A,b'1',N/A,b'-5',b'2015-03-20T01:11:23.743',N/A,b'15017',N/A
30592,2,N/A,b'2015-03-20T06:09:14.320',N/A,30588,N/A,b'0',N/A,b'5',b'2015-03-20T11:33:40.067',N/A,b'3340',N/A
30594,2,N/A,b'2015-03-20T06:28:33.933',N/A,23682,N/A,b'0',N/A,b'0',b'2015-03-20T06:35:40.180',N/A,b'10456',N/A
30595,2,N/A,b'2015-03-20T07:33:17.003',N/A,30588,N/A,b'0',N/A,b'2',b'2015-03-20T10:11:54.027',N/A,b'14735',N/A
30597,1,N/A,b'2015-03-20T10:27:00.163',b'1',N/A,b'Blast output - program to count the number of hits',b'8',b'890',b'1',b'2015-03-21T01:03:53.223',N/A,b'15015',b'2015-03-21T01:11:08.850'
30618,2,N/A,b'2015-03-21T01:03:53.223',N/A,30597,N/A,b'0',N/A,b'0',b'2015-03-21T01:03:53.223',N/A,b'14946',N/A
30623,1,N/A,b'2015-03-21T05:36:22.900',b'0',N/A,b'Should gene therapy safety protocol include isolation?',b'7',b'58',b'3',b'2015-05-02T06:10:16.450',N/A,b'9748',N/A
30625,1,N/A,b'2015-03-21T12:36:10.420',b'1',N/A,b'Finding confidence level of miRNA disease associations',b'3',b'63',b'3',b'2016-04-26T06:32:57.247',b'1',b'14759',N/A
30652,1,b'48047',b'2015-03-22T16:36:40.957',b'2',N/A,b'Is there a genomic code for nucleosome positioning?',b'1',b'306',b'8',b'2016-06-14T16:03:00.767',N/A,b'5669',N/A
30653,1,N/A,b'2015-03-22T16:44:47.243',b'0',N/A,"b'Is the ""concept of time"" coded into the genome?'",b'3',b'68',b'2',b'2015-03-22T20:36:46.347',N/A,b'15051',b'2015-03-22T19:15:16.577'
30655,2,N/A,b'2015-03-22T18:30:58.607',N/A,30652,N/A,b'0',N/A,b'4',b'2015-03-22T18:30:58.607',N/A,b'14946',N/A
30658,2,N/A,b'2015-03-22T21:26:28.470',N/A,30351,N/A,b'3',N/A,b'3',b'2015-03-22T21:26:28.470',N/A,b'14946',N/A
30665,1,N/A,b'2015-03-23T03:35:29.220',b'1',N/A,b'How to determine genotype?',b'0',b'892',b'4',b'2015-03-23T14:13:39.480',N/A,b'14506',N/A
30667,2,N/A,b'2015-03-23T03:48:17.023',N/A,30665,N/A,b'2',N/A,b'4',b'2015-03-23T03:48:17.023',N/A,b'6307',N/A
30688,1,N/A,b'2015-03-23T12:20:39.793',b'1',N/A,b'Genes-of-interest analysis between organisms',b'5',b'89',b'5',b'2015-03-23T13:58:07.427',b'1',b'15074',N/A
30690,2,N/A,b'2015-03-23T13:06:06.123',N/A,30688,N/A,b'1',N/A,b'3',b'2015-03-23T13:06:06.123',N/A,b'14735',N/A
30696,1,N/A,b'2015-03-23T15:27:21.880',b'0',N/A,b'How to get only perfect matches with blastn?',b'7',b'1178',b'3',b'2015-03-23T15:27:21.880',b'1',b'5857',b'2016-03-22T09:40:13.740'
30730,1,N/A,b'2015-03-24T21:39:14.473',b'2',N/A,b'Sequence compression method / format',b'6',b'184',b'3',b'2015-03-26T05:25:04.323',b'1',b'14735',N/A
30733,2,N/A,b'2015-03-24T22:08:12.593',N/A,30730,N/A,b'3',N/A,b'3',b'2015-03-24T22:08:12.593',N/A,b'15098',N/A
30745,1,N/A,b'2015-03-25T02:44:22.967',b'2',N/A,b'Mathematical models of lineage selection',b'11',b'219',b'6',b'2019-03-28T09:58:38.540',b'4',b'3347',N/A
30753,2,N/A,b'2015-03-25T10:25:33.510',N/A,30745,N/A,b'0',N/A,b'3',b'2015-03-25T14:25:07.683',N/A,b'3624',N/A
30783,1,N/A,b'2015-03-26T02:50:10.567',b'1',N/A,b'Why introduction of an extra copy of a gene related to pigmentation causes RNA interference in Petunia?',b'0',b'86',b'3',b'2015-04-04T19:00:00.567',b'0',b'14630',N/A
30787,1,b'30826',b'2015-03-26T04:42:54.523',b'1',N/A,b'Simplified molecular-input line-entry system',b'4',b'317',b'4',b'2016-11-11T15:00:50.670',b'0',b'8835',N/A
30790,2,N/A,b'2015-03-26T05:25:04.323',N/A,30730,N/A,b'1',N/A,b'1',b'2015-03-26T05:25:04.323',N/A,b'14946',N/A
30812,1,N/A,b'2015-03-26T21:00:50.163',b'1',N/A,b'Expected time for a neutral allele to reach a frequency of $p_1$ when starting at frequency $p_0$',b'1',b'454',b'10',b'2015-11-04T09:02:49.750',b'2',b'4108',N/A
30815,2,N/A,b'2015-03-26T22:04:25.860',N/A,10836,N/A,b'0',N/A,b'1',b'2015-03-26T22:04:25.860',N/A,b'15051',N/A
30816,1,b'30819',b'2015-03-26T22:36:27.633',b'1',N/A,b'Proving time travel',b'0',b'165',b'3',b'2015-04-26T04:39:00.947',b'1',b'4109',N/A
30817,1,b'30869',b'2015-03-27T00:29:18.583',b'1',N/A,b'Understanding conclusions that functional regions are under negative selection?',b'1',b'74',b'2',b'2015-03-29T07:40:01.260',N/A,b'14815',N/A
30818,1,N/A,b'2015-03-27T00:48:02.630',b'1',N/A,b'Why does allele linkage cause disproportionate phenotypic ratios?',b'4',b'690',b'1',b'2015-03-28T01:43:06.260',b'2',b'15131',b'2015-03-29T07:38:27.063'
30819,2,N/A,b'2015-03-27T04:03:21.303',N/A,30816,N/A,b'0',N/A,b'2',b'2015-03-27T04:03:21.303',N/A,b'13072',N/A
30826,2,N/A,b'2015-03-27T09:14:24.093',N/A,30787,N/A,b'4',N/A,b'5',b'2016-11-11T15:00:50.670',N/A,b'9731',N/A
30836,1,b'30882',b'2015-03-27T14:31:02.617',b'1',N/A,b'Why does polyploidy give an evolutionary advantage?',b'1',b'1095',b'11',b'2015-03-29T17:18:58.773',b'1',b'15051',N/A
30839,1,b'30983',b'2015-03-27T21:33:56.837',b'3',N/A,b'Splice in with CRISPR/Cas',b'8',b'474',b'9',b'2016-12-30T13:41:55.513',b'2',b'10104',N/A
30845,2,N/A,b'2015-03-28T01:43:06.260',N/A,30818,N/A,b'2',N/A,b'0',b'2015-03-28T01:43:06.260',N/A,b'14946',N/A
30869,2,N/A,b'2015-03-29T05:33:19.033',N/A,30817,N/A,b'0',N/A,b'2',b'2015-03-29T05:59:11.667',N/A,b'14826',N/A
30882,2,N/A,b'2015-03-29T16:50:42.813',N/A,30836,N/A,b'1',N/A,b'5',b'2015-03-29T16:50:42.813',N/A,b'15136',N/A
30884,1,b'30890',b'2015-03-29T18:32:42.623',b'1',N/A,b'Location of TFBS in genome',b'1',b'193',b'5',b'2015-03-30T01:15:52.700',N/A,b'14834',N/A
30885,1,b'30887',b'2015-03-29T18:48:15.637',b'1',N/A,b'Understanding recombination scoring in family pedigrees',b'5',b'2175',b'6',b'2018-11-26T16:02:28.910',N/A,b'15136',N/A
30887,2,N/A,b'2015-03-29T19:31:00.337',N/A,30885,N/A,b'3',N/A,b'6',b'2015-03-30T02:37:15.117',N/A,b'14826',N/A
30890,2,N/A,b'2015-03-29T21:56:11.787',N/A,30884,N/A,b'2',N/A,b'3',b'2015-03-30T01:15:52.700',N/A,b'14826',N/A
30895,1,b'30898',b'2015-03-30T01:16:23.587',b'1',N/A,b'Are there any mutagens that can undo the mutations they cause?',b'0',b'466',b'6',b'2015-03-30T01:52:12.407',b'1',b'13127',N/A
30897,2,N/A,b'2015-03-30T01:49:54.770',N/A,21875,N/A,b'0',N/A,b'0',b'2015-03-30T01:49:54.770',N/A,b'6289',N/A
30898,2,N/A,b'2015-03-30T01:52:12.407',N/A,30895,N/A,b'5',N/A,b'3',b'2015-03-30T01:52:12.407',N/A,b'14826',N/A
30903,2,N/A,b'2015-03-30T06:33:30.290',N/A,21875,N/A,b'0',N/A,b'1',b'2015-03-30T06:33:30.290',N/A,b'4840',N/A
30905,1,N/A,b'2015-03-30T08:06:37.730',b'1',N/A,"b'Do all kind of unicellular asexual reproductions let mutations happen, resulting in evolution?'",b'0',b'70',b'2',b'2015-03-31T08:55:10.270',b'1',b'15159',N/A
30907,2,N/A,b'2015-03-30T10:05:32.890',N/A,30905,N/A,b'8',N/A,b'1',b'2015-03-31T08:55:10.270',N/A,b'3340',N/A
30916,2,N/A,b'2015-03-30T17:52:46.273',N/A,13863,N/A,b'3',N/A,b'3',b'2015-04-03T04:37:56.393',N/A,b'14826',N/A
30919,2,N/A,b'2015-03-30T18:46:35.390',N/A,30839,N/A,b'2',N/A,b'0',b'2015-03-30T18:46:35.390',N/A,b'4747',N/A
30922,1,N/A,b'2015-03-30T23:33:23.780',b'1',N/A,b'Which is the guideline to choose a molecular target to identify vertebrate hosts from arthropod bloodmeals?',b'0',b'40',b'2',b'2015-05-09T17:47:28.907',N/A,b'9128',N/A
30940,1,b'30972',b'2015-03-31T13:50:26.370',b'2',N/A,b'SNPs in DNase hypersensitive and histone marks sites',b'4',b'315',b'4',b'2015-04-03T01:31:09.620',b'1',b'14834',N/A
30945,2,N/A,b'2015-03-31T17:39:23.337',N/A,30940,N/A,b'2',N/A,b'1',b'2015-03-31T17:39:23.337',N/A,b'14946',N/A
30948,2,N/A,b'2015-03-31T18:35:39.403',N/A,30403,N/A,b'1',N/A,b'0',b'2015-03-31T18:35:39.403',N/A,b'15176',N/A
30961,2,N/A,b'2015-04-01T07:45:12.940',N/A,30403,N/A,b'1',N/A,b'1',b'2015-04-01T07:45:12.940',N/A,b'112',N/A
30968,1,N/A,b'2015-04-01T16:31:39.647',b'6',N/A,b'Which information can be obtained from a list of gene names?',b'10',b'244',b'2',b'2015-05-25T05:49:34.800',N/A,b'13359',N/A
30970,1,b'30976',b'2015-04-01T17:07:25.253',b'2',N/A,b'Difficulties understanding a pathway',b'6',b'423',b'0',b'2015-04-01T23:25:01.393',b'1',b'13359',b'2015-04-02T02:21:41.213'
30971,2,N/A,b'2015-04-01T17:19:25.420',N/A,30968,N/A,b'1',N/A,b'7',b'2015-04-01T17:19:25.420',N/A,b'13496',N/A
30972,2,N/A,b'2015-04-01T17:46:35.000',N/A,30940,N/A,b'1',N/A,b'2',b'2015-04-03T01:31:09.620',N/A,b'14826',N/A
30973,2,N/A,b'2015-04-01T18:03:48.697',N/A,30970,N/A,b'0',N/A,b'3',b'2015-04-01T18:03:48.697',N/A,b'14826',N/A
30974,2,N/A,b'2015-04-01T18:26:34.067',N/A,30968,N/A,b'1',N/A,b'3',b'2015-04-01T18:26:34.067',N/A,b'14946',N/A
30976,2,N/A,b'2015-04-01T18:47:24.680',N/A,30970,N/A,b'0',N/A,b'6',b'2015-04-01T19:06:53.150',N/A,b'12877',N/A
30983,2,N/A,b'2015-04-02T05:50:50.237',N/A,30839,N/A,b'7',N/A,b'6',b'2015-09-23T19:48:26.377',N/A,b'14826',N/A
30986,1,b'30990',b'2015-04-02T09:51:41.600',b'1',N/A,b'Where to find E.coli gene expression data?',b'7',b'1198',b'6',b'2015-04-02T21:24:51.780',b'1',b'13359',N/A
30990,2,N/A,b'2015-04-02T10:42:49.047',N/A,30986,N/A,b'2',N/A,b'7',b'2015-04-02T11:20:36.940',N/A,b'5144',N/A
31007,2,N/A,b'2015-04-02T17:45:22.437',N/A,28501,N/A,b'1',N/A,b'8',b'2015-04-02T18:03:58.370',N/A,b'12879',N/A
